,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1031,24556511,0.74,False,Centrum-West,52.37306,4.88225,Private room,4,1,3,9,259.0,3,1125,True,7,3,4.68,True,64.75,777.0,0.16,0.17,0.26,4.99,0.5342465753424658,1275.2191780821918
1032,24565009,0.88,False,IJburg - Zeeburgereiland,52.37395,4.96555,Entire home/apt,4,2,2,6,200.0,6,1125,True,0,2,4.82,False,50.0,1200.0,0.11,0.15,0.3,4.99,0.030136986301369864,1204.6301369863013
1033,24590980,0.75,False,De Baarsjes - Oud-West,52.36321,4.86722,Entire home/apt,2,1,1,3,150.0,3,365,True,0,0,4.86,False,75.0,450.0,0.09,0.1,0.18,4.99,0.0,639.7123287671233
1034,24591991,1.0,False,De Baarsjes - Oud-West,52.35897,4.8602,Entire home/apt,2,1,1,8,171.0,3,8,True,0,0,4.92,False,85.5,513.0,0.08,0.15,0.17,4.99,0.0,856.986301369863
1035,24602294,0.94,True,Centrum-Oost,52.36655,4.92385,Private room,2,1,1,9,114.0,3,1125,True,4,3,4.93,True,57.0,342.0,0.08,0.16,0.18,4.99,0.14794520547945206,582.3424657534247
1036,24615144,0.59,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,2,2,18,428.0,7,1125,True,12,1,4.55,False,107.0,2996.0,0.09,0.17,0.28,10.99,0.7232876712328767,2021.9178082191781
1037,24615621,1.0,False,Geuzenveld - Slotermeer,52.37625,4.77802,Entire home/apt,4,2,3,7,155.0,3,1125,True,0,0,4.86,True,38.75,465.0,0.08,0.12,0.17,4.99,0.0,773.4931506849315
1038,24646128,0.89,False,IJburg - Zeeburgereiland,52.35439,4.99451,Private room,2,1,1,1,80.0,3,5,True,0,0,5.0,True,40.0,240.0,0.04,0.13,0.16,4.99,0.0684931506849315,400.0
1039,24682460,1.0,False,Noord-West,52.41985,4.90131,Entire home/apt,4,2,2,5,130.0,6,1125,True,0,0,4.96,False,32.5,780.0,0.06,0.18,0.2,4.99,0.005479452054794521,653.082191780822
1040,24712459,0.2500000000000001,False,Centrum-West,52.38162,4.88238,Entire home/apt,2,1,1,7,130.0,6,15,True,1,0,4.77,False,65.0,780.0,0.07,0.19,0.18,4.99,0.0027397260273972603,650.0
1041,24722485,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36479,4.94271,Entire home/apt,4,2,2,3,136.0,3,1125,True,0,0,4.95,False,34.0,408.0,0.07,0.11,0.18,4.99,0.0,678.4931506849315
1042,24730066,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3642,4.93906,Entire home/apt,4,2,2,4,140.0,3,60,True,0,0,4.75,False,35.0,420.0,0.06,0.19,0.21,4.99,0.0,700.0
1043,24743141,0.92,False,De Pijp - Rivierenbuurt,52.35744,4.89763,Entire home/apt,4,2,3,8,390.0,5,1125,True,3,0,4.92,True,97.5,1950.0,0.01,0.13,0.24,4.99,0.06575342465753424,1992.6301369863013
1044,24766967,0.78,True,De Pijp - Rivierenbuurt,52.34716,4.88712,Private room,2,1,1,4,120.0,5,1125,True,6,2,4.95,False,60.0,600.0,0.05,0.11,0.18,4.99,0.06301369863013699,479.64383561643837
1045,24827860,0.73,False,De Pijp - Rivierenbuurt,52.34933,4.88766,Entire home/apt,2,1,1,4,186.0,3,1125,True,0,0,4.96,False,93.0,558.0,0.07,0.08,0.18,4.99,0.0,900.6164383561644
1046,24840523,0.43,False,Bos en Lommer,52.38542,4.85731,Entire home/apt,2,1,1,3,95.0,3,30,True,0,0,5.0,False,47.5,285.0,0.08,0.12,0.16,4.99,0.0,475.0
1047,24901304,1.0,True,Noord-Oost,52.40677,4.93116,Entire home/apt,6,3,4,7,195.0,3,9,True,3,2,4.93,False,32.5,585.0,0.06,0.14,0.21,4.99,0.1917808219178082,981.1643835616438
1048,24925828,0.33,False,Oud-Oost,52.3634,4.92829,Entire home/apt,2,1,1,12,265.0,4,1125,True,14,0,5.0,False,132.5,1060.0,0.13,0.2,0.29,4.99,0.16164383561643836,1325.0
1049,24965334,1.0,False,Geuzenveld - Slotermeer,52.38334,4.8258,Entire home/apt,4,2,2,5,120.0,5,7,True,0,0,4.88,False,30.0,600.0,0.07,0.12,0.16,4.99,0.0,600.0
1050,24981353,0.93,True,De Pijp - Rivierenbuurt,52.35468,4.89332,Entire home/apt,4,2,2,16,445.0,7,365,True,1,1,4.63,True,111.25,3115.0,0.1,0.13,0.29,10.99,0.27123287671232876,1595.6575342465753
1051,24998819,0.89,False,IJburg - Zeeburgereiland,52.35435,4.99438,Private room,2,1,1,1,80.0,3,4,True,0,2,5.0,True,40.0,240.0,0.06,0.14,0.15,4.99,0.057534246575342465,401.986301369863
1052,25004866,1.0,False,Centrum-West,52.37107,4.88307,Entire home/apt,4,2,2,10,307.0,7,1124,True,1,1,4.86,True,76.75,2149.0,0.15,0.18,0.2,4.99,0.0027397260273972603,1532.7671232876712
1053,25011380,0.35000000000000003,False,Slotervaart,52.36372,4.83878,Entire home/apt,2,1,1,5,130.0,3,25,True,0,0,4.82,False,65.0,390.0,0.06,0.11,0.16,4.99,0.0,650.0
1054,25021801,0.0,False,IJburg - Zeeburgereiland,52.3542,4.99139,Entire home/apt,4,2,2,11,229.0,3,21,True,0,0,5.0,False,57.25,687.0,0.08,0.21,0.22,4.99,0.0027397260273972603,1145.0
1055,25023128,0.5800000000000001,False,Oud-Noord,52.39863,4.90493,Entire home/apt,2,1,1,1,90.0,3,1124,True,0,2,5.0,False,45.0,270.0,0.06,0.14,0.15,4.99,0.0,558.8356164383562
1056,25159692,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3639,4.93921,Entire home/apt,2,1,1,2,90.0,5,14,True,0,0,5.0,True,45.0,450.0,0.06,0.09,0.15,4.99,0.0,493.82191780821915
1057,25227661,0.67,False,Oud-Oost,52.3553,4.92757,Entire home/apt,2,1,1,6,90.0,4,1125,True,0,0,4.85,False,45.0,360.0,0.05,0.11,0.14,4.99,0.0,450.0
1058,25273911,0.88,False,De Pijp - Rivierenbuurt,52.349594,4.890385,Entire home/apt,3,2,4,14,180.0,30,90,True,0,0,4.89,False,60.0,5400.0,0.07,0.22,0.19,4.99,0.0027397260273972603,1406.3013698630136
1059,25336232,0.30999999999999994,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,12,231.0,7,1125,True,10,0,5.0,False,115.5,1617.0,0.09,0.14,0.29,4.99,0.6136986301369863,1077.7260273972602
1060,25338761,0.78,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,9,218.0,7,1125,True,8,1,5.0,False,109.0,1526.0,0.11,0.19,0.26,4.99,0.03287671232876712,1069.4109589041095
1061,25339698,0.5700000000000001,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,11,242.0,7,1125,True,11,1,5.0,False,121.0,1694.0,0.09,0.14,0.26,4.99,0.5726027397260274,1144.027397260274
1062,25348531,0.7000000000000001,False,Oud-Oost,52.35965,4.91302,Entire home/apt,4,2,3,10,200.0,5,14,True,0,1,4.9,False,50.0,1000.0,0.08,0.2,0.2,4.99,0.04657534246575343,1138.9041095890411
1063,25391426,0.47,False,Zuid,52.344,4.86365,Entire home/apt,2,1,1,6,155.0,5,1125,True,6,0,5.0,False,77.5,775.0,0.06,0.19,0.23,4.99,0.6164383561643836,908.3150684931506
1064,25414220,0.89,False,De Baarsjes - Oud-West,52.3719,4.8728,Entire home/apt,4,2,4,14,260.0,5,30,True,0,0,4.97,True,65.0,1300.0,0.08,0.13,0.3,4.99,0.0027397260273972603,1319.4657534246576
1065,25421355,1.0,False,Geuzenveld - Slotermeer,52.37263,4.81227,Entire home/apt,4,2,4,3,100.0,4,20,True,0,0,4.71,False,25.0,400.0,0.06,0.16,0.21,4.99,0.0,500.32876712328766
1066,25435485,0.73,False,Zuid,52.35363,4.8496,Entire home/apt,3,2,2,11,140.0,5,365,True,0,0,5.0,False,46.67,700.0,0.06,0.15,0.2,4.99,0.0,700.0
1067,25436200,1.0,False,De Baarsjes - Oud-West,52.3741,4.85735,Entire home/apt,4,2,3,9,200.0,3,7,True,0,0,4.93,False,50.0,600.0,0.06,0.31,0.25,4.99,0.0,1000.0
1068,25463991,0.76,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,6,3,5,18,429.0,7,1125,True,2,0,4.46,True,71.5,3003.0,0.1,0.16,0.2,10.99,0.6684931506849315,2031.7260273972602
1069,25735095,1.0,True,Oud-Noord,52.39242,4.92422,Entire home/apt,4,2,2,2,50.0,7,30,True,0,0,4.65,False,12.5,350.0,0.05,0.14,0.15,2.99,0.0,249.24657534246575
1070,25760744,0.14,False,Bos en Lommer,52.38068,4.85628,Entire home/apt,2,1,1,5,125.0,10,16,True,1,0,4.75,False,62.5,1250.0,0.07,0.16,0.16,4.99,0.01643835616438356,623.7671232876712
1071,25802945,1.0,False,Geuzenveld - Slotermeer,52.37392,4.82181,Entire home/apt,2,1,1,7,149.0,5,21,True,0,0,5.0,False,74.5,745.0,0.06,0.13,0.16,4.99,0.021917808219178082,745.013698630137
1072,25818312,0.4000000000000001,False,Centrum-Oost,52.36393,4.88797,Entire home/apt,4,2,2,12,250.0,4,1124,True,3,0,4.85,False,62.5,1000.0,0.1,0.2,0.22,4.99,0.01643835616438356,1250.0
1073,25902355,1.0,True,De Baarsjes - Oud-West,52.36827,4.86519,Private room,2,1,1,4,120.0,4,9,True,6,5,4.97,True,60.0,480.0,0.05,0.16,0.18,4.99,0.12602739726027398,600.0
1074,25968358,0.6100000000000001,False,De Pijp - Rivierenbuurt,52.35685,4.89652,Private room,2,1,2,5,96.0,4,4,True,8,2,4.84,False,48.0,384.0,0.05,0.12,0.15,4.99,0.021917808219178082,523.8493150684932
1075,25994034,0.89,True,Centrum-West,52.37894,4.88327,Entire home/apt,2,1,1,12,185.0,5,21,True,0,0,4.88,False,92.5,925.0,0.08,0.18,0.23,4.99,0.0027397260273972603,978.8356164383562
1076,26000168,0.0,False,Zuid,52.35555,4.85095,Entire home/apt,7,4,6,20,450.0,4,1125,True,0,0,4.109999999999999,True,64.29,1800.0,0.11,0.15,0.25,10.99,0.09863013698630137,2250.0
1077,26003691,0.8,False,Bos en Lommer,52.37938,4.84683,Entire home/apt,4,2,2,11,200.0,4,25,True,0,1,5.0,False,50.0,800.0,0.1,0.18,0.17,4.99,0.030136986301369864,1000.0
1078,26029298,1.0,True,De Baarsjes - Oud-West,52.3671,4.87643,Entire home/apt,2,1,2,1,140.0,3,30,True,1,2,4.97,True,70.0,420.0,0.05,0.14,0.21,4.99,0.0273972602739726,700.0
1079,26061816,0.19,False,Zuid,52.35415,4.85285,Entire home/apt,2,1,2,3,114.0,8,30,True,0,0,5.0,False,57.0,912.0,0.07,0.16,0.18,4.99,0.0,571.3698630136986
1080,26071272,0.18999999999999995,False,Zuid,52.3452,4.86311,Private room,1,1,1,5,89.0,7,1125,True,13,2,5.0,False,89.0,623.0,0.06,0.1,0.17,4.99,0.4301369863013699,408.3835616438356
1081,26079314,1.0,False,IJburg - Zeeburgereiland,52.37474,4.96548,Entire home/apt,3,2,2,1,119.0,3,1125,True,0,0,4.86,False,39.67,357.0,0.09,0.17,0.17,4.99,0.0,596.3698630136986
1082,26105238,0.55,False,Zuid,52.35,4.86278,Entire home/apt,2,1,1,2,115.0,3,1125,True,3,0,4.7,False,57.5,345.0,0.07,0.14,0.16,4.99,0.010958904109589041,593.6986301369863
1083,26111547,1.0,False,De Baarsjes - Oud-West,52.36076,4.85715,Entire home/apt,2,1,1,8,155.0,3,90,True,0,0,4.91,False,77.5,465.0,0.08,0.17,0.22,4.99,0.03561643835616438,786.2876712328767
1084,26114217,1.0,False,De Baarsjes - Oud-West,52.36722,4.85443,Entire home/apt,2,1,1,1,69.0,3,1125,True,0,0,4.77,False,34.5,207.0,0.07,0.14,0.15,2.99,0.06301369863013699,681.4931506849315
1085,26116665,0.24,False,Oostelijk Havengebied - Indische Buurt,52.36399,4.93729,Entire home/apt,2,1,1,4,125.0,7,30,True,3,0,5.0,False,62.5,875.0,0.07,0.09,0.17,4.99,0.00821917808219178,625.0
1086,26139659,0.5,False,Westerpark,52.38635,4.88071,Entire home/apt,2,1,1,6,135.0,3,90,True,0,0,4.89,False,67.5,405.0,0.09,0.14,0.18,4.99,0.0,675.0
1087,26160300,0.0,False,Centrum-Oost,52.36313,4.90641,Entire home/apt,4,2,4,13,375.0,6,21,True,0,1,4.6,False,93.75,2250.0,0.17,0.33,0.25,4.99,0.04657534246575343,1875.0
1088,26185801,0.0,False,Centrum-Oost,52.36418,4.88352,Entire home/apt,4,2,2,12,429.0,3,365,True,2,2,4.430000000000001,True,107.25,1287.0,0.06,0.22,0.22,10.99,0.6547945205479452,2152.3835616438355
1089,26271194,0.37,False,Oud-Oost,52.36495,4.93107,Entire home/apt,2,1,1,12,217.0,3,1125,True,4,1,4.94,False,108.5,651.0,0.11,0.26,0.25,4.99,0.03561643835616438,937.013698630137
1090,26292322,0.5,False,IJburg - Zeeburgereiland,52.37375,4.96838,Entire home/apt,4,2,1,2,125.0,4,1125,True,0,0,4.92,False,31.25,500.0,0.06,0.14,0.16,4.99,0.0,625.0
1091,26312125,0.35,False,Oud-Noord,52.3923,4.93214,Entire home/apt,5,3,5,7,190.0,4,14,True,0,0,5.0,False,38.0,760.0,0.07,0.17,0.21,4.99,0.16986301369863013,950.0
1092,26312130,1.0,False,Oud-Oost,52.36013,4.92895,Entire home/apt,2,1,1,10,133.0,7,12,True,0,0,5.0,False,66.5,931.0,0.06,0.13,0.17,4.99,0.0,619.4383561643835
1093,26314462,0.62,False,Oud-Noord,52.40035,4.91375,Entire home/apt,4,2,2,3,123.0,4,1125,True,0,0,4.56,False,30.75,492.0,0.07,0.17,0.15,4.99,0.0,614.2465753424658
1094,26329643,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36003,4.9345,Entire home/apt,2,1,1,7,150.0,3,1125,True,1,1,4.93,True,75.0,450.0,0.07,0.2,0.18,4.99,0.0027397260273972603,705.3424657534247
1095,26383495,0.6200000000000001,False,De Pijp - Rivierenbuurt,52.34488,4.90222,Entire home/apt,4,2,5,13,250.0,3,1125,True,0,3,4.91,False,62.5,750.0,0.11,0.25,0.27,4.99,0.0027397260273972603,1250.0
1096,26465711,0.2,False,Watergraafsmeer,52.35339,4.93679,Entire home/apt,4,2,3,1,75.0,84,1125,True,0,0,5.0,False,18.75,6300.0,0.06,0.12,0.17,4.99,0.16986301369863013,375.0
1097,26489604,0.17,False,Zuid,52.35777,4.8518,Entire home/apt,4,2,4,9,250.0,4,30,True,4,2,5.0,False,62.5,1000.0,0.16,0.28,0.23,4.99,0.14246575342465753,1250.0
1098,26516140,0.37,False,De Pijp - Rivierenbuurt,52.35289,4.90798,Private room,2,1,2,10,145.0,3,1125,True,7,6,4.96,False,72.5,435.0,0.09,0.14,0.18,4.99,0.3452054794520548,736.7808219178082
1099,26519263,0.5,False,De Baarsjes - Oud-West,52.3747,4.864,Entire home/apt,2,1,1,2,90.0,5,1125,True,0,0,5.0,False,45.0,450.0,0.04,0.11,0.15,4.99,0.0,450.09589041095893
1100,26551134,1.0,False,Bos en Lommer,52.38455,4.85246,Entire home/apt,2,1,1,5,106.0,3,8,True,0,1,5.0,False,53.0,318.0,0.06,0.12,0.18,4.99,0.0,530.0
1101,26597244,0.71,False,Oud-Oost,52.35728,4.93247,Entire home/apt,4,2,4,17,396.0,5,30,True,0,0,4.89,False,99.0,1980.0,0.09,0.24,0.22,4.99,0.18904109589041096,1423.5616438356165
1102,26625840,0.5700000000000001,False,Oud-Oost,52.35281,4.91321,Entire home/apt,2,1,1,4,185.0,4,60,True,5,0,5.0,False,92.5,740.0,0.09,0.16,0.22,4.99,0.01643835616438356,964.3424657534247
1103,26728654,1.0,False,De Pijp - Rivierenbuurt,52.35665,4.88819,Entire home/apt,2,1,1,13,192.0,3,1125,True,0,0,4.8,True,96.0,576.0,0.09,0.19,0.16,4.99,0.0,962.0958904109589
1104,26744310,1.0,True,De Baarsjes - Oud-West,52.35907,4.84999,Entire home/apt,2,1,2,11,160.0,4,13,True,2,1,4.78,True,80.0,640.0,0.08,0.18,0.2,4.99,0.005479452054794521,795.082191780822
1105,26744905,0.5,False,Westerpark,52.39062,4.88676,Entire home/apt,2,1,1,7,100.0,7,1125,True,0,0,4.8,False,50.0,700.0,0.06,0.18,0.2,4.99,0.0,500.0
1106,26766473,1.0,False,De Pijp - Rivierenbuurt,52.35015,4.88745,Entire home/apt,5,3,3,5,200.0,3,220,True,0,0,4.25,True,40.0,600.0,0.12,0.19,0.18,4.99,0.0,1000.0
1107,26781097,0.71,False,Centrum-Oost,52.36384,4.90131,Private room,2,1,1,3,81.0,3,1125,True,3,6,4.89,True,40.5,243.0,0.07,0.06,0.15,4.99,0.6,429.3835616438356
1108,26794663,0.86,False,Centrum-Oost,52.36104,4.89526,Private room,2,1,1,7,233.0,2,180,True,9,2,4.49,False,116.5,466.0,0.1,0.18,0.28,4.99,0.4958904109589041,1229.2465753424658
1109,26829033,0.93,True,Centrum-Oost,52.36624,4.90245,Entire home/apt,6,3,5,13,319.0,3,30,True,0,1,4.88,True,53.17,957.0,0.11,0.23,0.17,4.99,0.0410958904109589,1595.0
1110,26832364,1.0,False,De Baarsjes - Oud-West,52.36084,4.86549,Entire home/apt,2,1,1,9,250.0,25,30,True,1,1,5.0,True,125.0,6250.0,0.12,0.27,0.2,4.99,0.0027397260273972603,1250.0
1111,26838436,0.54,False,De Pijp - Rivierenbuurt,52.35361,4.90424,Entire home/apt,2,1,1,5,230.0,3,3,True,0,1,4.88,False,115.0,690.0,0.09,0.18,0.26,4.99,0.0,1150.890410958904
1112,26854143,0.5800000000000001,False,Oud-Noord,52.39905,4.92058,Entire home/apt,5,3,5,1,195.0,7,14,True,0,1,5.0,True,39.0,1365.0,0.07,0.2,0.22,4.99,0.019178082191780823,975.0
1113,26869538,1.0,False,De Baarsjes - Oud-West,52.37097,4.86825,Entire home/apt,2,1,1,11,120.0,3,1125,True,0,0,4.83,False,60.0,360.0,0.07,0.14,0.18,4.99,0.0,600.0
1114,26936908,0.5700000000000001,False,De Pijp - Rivierenbuurt,52.35032,4.89049,Entire home/apt,2,1,1,8,146.0,4,4,True,0,0,5.0,False,73.0,584.0,0.06,0.15,0.18,4.99,0.1643835616438356,732.1232876712329
1115,26985641,0.57,False,Centrum-West,52.36914,4.87861,Entire home/apt,2,1,1,15,222.0,3,3,True,0,2,4.97,False,111.0,666.0,0.11,0.26,0.25,4.99,0.0,1036.164383561644
1116,27051213,0.81,False,Zuid,52.3565,4.87368,Entire home/apt,4,2,2,13,299.0,4,90,True,0,0,4.7,True,74.75,1196.0,0.08,0.32,0.13,4.99,0.0,1706.5753424657535
1117,27061787,1.0,True,Westerpark,52.38172,4.87811,Entire home/apt,2,1,1,5,85.0,3,1125,True,0,0,4.9,False,42.5,255.0,0.07,0.09,0.15,4.99,0.0,527.3150684931506
1118,27127011,0.27,False,De Baarsjes - Oud-West,52.36145,4.87516,Entire home/apt,4,2,4,13,429.0,4,1125,True,0,0,4.88,True,107.25,1716.0,0.11,0.14,0.2,10.99,0.01643835616438356,2142.4657534246576
1119,27160776,0.10000000000000003,False,Centrum-Oost,52.3669,4.92669,Entire home/apt,2,1,2,11,180.0,3,10,True,0,0,4.39,False,90.0,540.0,0.09,0.21,0.21,4.99,0.1726027397260274,934.3835616438356
1120,27179290,0.67,False,Oud-Oost,52.3587,4.92307,Entire home/apt,2,1,1,7,89.0,4,21,True,0,0,5.0,False,44.5,356.0,0.06,0.13,0.15,4.99,0.0,445.0
1121,27184333,0.8399999999999999,True,Centrum-West,52.37032,4.88215,Entire home/apt,2,1,2,9,200.0,4,1125,True,1,2,4.96,True,100.0,800.0,0.08,0.18,0.27,4.99,0.3643835616438356,1012.5753424657535
1122,27221235,0.71,False,Noord-Oost,52.39078,4.9519,Entire home/apt,4,2,3,3,209.0,4,1125,True,0,1,4.82,False,52.25,836.0,0.12,0.2,0.26,4.99,0.005479452054794521,1068.6301369863013
1123,27239002,0.4700000000000001,False,De Pijp - Rivierenbuurt,52.35244,4.89036,Entire home/apt,2,1,1,5,126.0,4,1125,True,0,1,4.86,False,63.0,504.0,0.05,0.23,0.18,4.99,0.0,630.917808219178
1124,27348973,1.0,False,Oud-Oost,52.35663,4.92413,Entire home/apt,4,2,2,10,225.0,5,21,True,0,0,4.8,False,56.25,1125.0,0.05,0.2,0.25,4.99,0.0,1125.0
1125,27362571,0.67,False,Bos en Lommer,52.38273,4.85468,Entire home/apt,3,2,2,12,120.0,4,100,True,0,0,4.67,False,40.0,480.0,0.06,0.14,0.15,4.99,0.0,600.0410958904109
1126,27379405,1.0,False,De Baarsjes - Oud-West,52.36616,4.86215,Entire home/apt,4,2,3,5,150.0,3,28,True,0,0,5.0,False,37.5,450.0,0.08,0.17,0.23,4.99,0.0,750.0
1127,27410925,0.49000000000000005,False,Zuid,52.35204,4.8574,Entire home/apt,4,2,3,3,156.0,5,1125,True,2,0,5.0,True,39.0,780.0,0.06,0.19,0.18,4.99,0.005479452054794521,1004.6575342465753
1128,27426691,0.0,False,Zuid,52.35059,4.8469,Entire home/apt,4,2,1,1,75.0,7,45,True,0,0,5.0,False,18.75,525.0,0.07,0.14,0.17,4.99,0.0,397.8082191780822
1129,27478968,0.72,False,De Pijp - Rivierenbuurt,52.35175,4.90905,Entire home/apt,4,2,3,20,475.0,3,30,True,0,0,4.64,False,118.75,1425.0,0.09,0.2,0.19,10.99,0.0,2375.0
1130,27482148,0.67,False,Noord-West,52.40797,4.92397,Entire home/apt,4,2,3,5,150.0,3,10,True,0,0,5.0,False,37.5,450.0,0.07,0.2,0.15,4.99,0.11506849315068493,734.931506849315
1131,27520015,0.8300000000000001,False,Oud-Oost,52.35916,4.93348,Entire home/apt,2,1,1,5,112.0,4,10,True,0,0,4.93,False,56.0,448.0,0.09,0.12,0.19,4.99,0.0,560.0
1132,27546826,0.5,False,Bos en Lommer,52.38495,4.84922,Entire home/apt,2,1,1,8,110.0,21,30,True,0,0,5.0,False,55.0,2310.0,0.08,0.1,0.19,4.99,0.0,550.0
1133,27608003,0.88,False,Noord-West,52.40243,4.91335,Entire home/apt,4,2,4,5,130.0,4,1125,True,0,0,4.83,False,32.5,520.0,0.06,0.14,0.21,4.99,0.010958904109589041,724.6986301369863
1134,27616092,0.51,False,Oud-Noord,52.40056,4.91337,Entire home/apt,2,1,1,6,115.0,3,10,True,0,0,4.79,True,57.5,345.0,0.06,0.14,0.16,4.99,0.021917808219178082,586.2328767123288
1135,27713691,0.9500000000000001,True,Bos en Lommer,52.37649,4.85998,Entire home/apt,4,2,2,2,150.0,3,20,True,0,0,4.82,False,37.5,450.0,0.08,0.16,0.22,4.99,0.0,1166.3287671232877
1136,27719323,0.25999999999999995,False,Zuid,52.34408,4.86486,Entire home/apt,4,2,3,13,279.0,3,30,True,0,2,4.91,False,69.75,837.0,0.16,0.19,0.19,4.99,0.4273972602739726,1395.0
1137,27745560,1.0,False,Westerpark,52.38589,4.88294,Entire home/apt,4,2,2,10,150.0,3,12,True,0,0,4.39,False,37.5,450.0,0.08,0.13,0.21,4.99,0.0,750.0
1138,27755390,0.5,False,Geuzenveld - Slotermeer,52.37344,4.81215,Entire home/apt,4,2,5,6,250.0,7,1125,True,1,0,4.0,False,62.5,1750.0,0.11,0.26,0.26,4.99,0.10410958904109589,1233.5616438356165
1139,27774674,0.99,True,Centrum-West,52.37962,4.88769,Entire home/apt,2,1,1,9,300.0,5,180,True,1,4,5.0,True,150.0,1500.0,0.1,0.17,0.25,4.99,0.5917808219178082,1306.13698630137
1140,27774794,0.41000000000000003,False,Oud-Noord,52.39994,4.90621,Entire home/apt,3,2,2,1,159.0,4,1125,True,0,0,4.88,False,53.0,636.0,0.07,0.21,0.23,4.99,0.0,795.0
1141,27825991,1.0,False,Watergraafsmeer,52.33978,4.94456,Entire home/apt,2,1,1,16,195.0,3,90,True,0,1,5.0,True,97.5,585.0,0.08,0.15,0.2,4.99,0.0,702.945205479452
1142,27833698,0.0,False,Bos en Lommer,52.37631,4.84774,Entire home/apt,2,1,1,1,89.0,14,31,True,0,0,5.0,False,44.5,1246.0,0.03,0.12,0.15,4.99,0.0,445.0
1143,27851626,0.7000000000000001,False,Westerpark,52.37401,4.87283,Entire home/apt,2,1,1,8,120.0,3,15,True,0,0,4.8,False,60.0,360.0,0.06,0.13,0.16,4.99,0.0,600.0
1144,27913527,0.06,False,Centrum-Oost,52.37436,4.90417,Private room,2,1,1,1,125.0,3,1125,True,0,0,4.93,False,62.5,375.0,0.07,0.15,0.18,4.99,0.0,625.0
1145,27940393,0.67,False,De Baarsjes - Oud-West,52.36397075185373,4.8530976547488,Entire home/apt,2,1,1,10,169.0,5,30,True,0,0,5.0,False,84.5,845.0,0.07,0.14,0.18,4.99,0.43561643835616437,846.3698630136986
1146,28059954,1.0,False,Centrum-Oost,52.36828,4.91473,Entire home/apt,2,1,1,13,189.0,3,15,True,0,0,4.94,False,94.5,567.0,0.07,0.19,0.22,4.99,0.0,876.8767123287671
1147,28064282,0.5900000000000001,False,Centrum-Oost,52.36834,4.90883,Entire home/apt,2,1,1,9,235.0,3,14,True,3,2,5.0,True,117.5,705.0,0.05,0.14,0.21,4.99,0.019178082191780823,1175.123287671233
1148,28102597,0.95,False,Centrum-West,52.371,4.88275,Entire home/apt,2,1,1,7,189.0,5,8,True,0,0,4.83,True,94.5,945.0,0.08,0.14,0.18,4.99,0.0,945.0
1149,28146045,1.0,True,Slotervaart,52.359398,4.825566,Private room,2,1,1,4,80.0,3,300,True,1,3,4.89,False,40.0,240.0,0.08,0.12,0.16,4.99,0.0821917808219178,366.24657534246575
1150,28198817,0.89,False,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2,3,7,271.0,5,1125,True,2,2,4.97,False,67.75,1355.0,0.02,0.13,0.23,4.99,0.2219178082191781,1355.0
1151,28215817,0.37,False,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1,1,5,232.0,4,1125,True,0,2,4.94,False,116.0,928.0,0.09,0.26,0.28,4.99,0.0136986301369863,1160.6164383561643
1152,28234064,0.66,False,De Pijp - Rivierenbuurt,52.35639,4.89057,Entire home/apt,4,2,2,8,190.0,3,1125,True,0,0,4.59,False,47.5,570.0,0.07,0.16,0.2,4.99,0.0,1186.3698630136987
1153,28252823,0.8200000000000001,False,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,4,2,2,8,220.0,3,60,True,0,0,4.93,False,55.0,660.0,0.1,0.2,0.24,4.99,0.0,1356.6712328767123
1154,28270449,0.77,False,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2,2,15,288.0,7,180,True,13,1,4.55,True,72.0,2016.0,0.05,0.16,0.3,4.99,0.3506849315068493,1204.3835616438357
1155,28329497,0.68,False,Centrum-West,52.37035,4.87536,Entire home/apt,3,2,2,11,250.0,7,1125,True,0,0,5.0,False,83.33,1750.0,0.08,0.21,0.35000000000000003,4.99,0.0,1265.2054794520548
1156,28448785,0.4,False,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2,2,11,355.0,7,365,True,5,0,4.61,True,88.75,2485.0,0.07,0.32,0.27,4.99,0.08767123287671233,1792.5342465753424
